,host_verifications,host_response_rate,host_acceptance_rate,host_is_superhost,latitude,longitude,accommodates,amenities,minimum_nights,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,host_number_of_years,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,closeness_to_landmark,closeness_to_subway
2668,1.207572640478539,0.1271248490022926,0.14085611014060204,0,0.5157108622021606,-0.1570614473536675,0.724774440306465,0.2295393121939822,-0.5060659780714396,0.15412873633301596,0.731003697823306,0.3641768294335261,-0.2930877770346436,0.41301295353430384,-0.5924728875723511,0.19733061767704324,0.614115655022864,-0.23597661002678524,-0.2219891432347401,0.4707050567414725,0.6891111223661154,-1.379687134219668,1,1.819469901970015,1.323154984110271,0,0,0,1,1,0,0,0,-0.8127735371180558,-0.18620882131581099
2670,-1.7032574798016076,0.2666336296171349,0.5082634240100042,0,0.7362876802971688,0.8218795473340729,-0.574171959203823,0.5536869253206743,-0.5317799868372431,-0.547072327863342,-0.10681419202556992,0.05291136902479362,0.051012441873098266,-0.12241658179548619,-0.47693240665335795,-0.5101325144598847,0.21819690813840562,-0.13769258935164533,0.15209112255637844,-0.046305604635273036,-0.09990299033043125,-0.6237351148204774,1,0.19627774614241822,-1.228705595899121,0,0,0,1,1,0,0,0,-0.9211312891268573,-0.7581173566002551
2671,-1.7032574798016076,0.2666336296171349,0.5082634240100042,0,0.459032367208806,-0.39218965698885944,-0.574171959203823,1.2019821515740585,-0.5317799868372431,-0.547072327863342,-0.31626866448778895,-0.10272136117957252,0.25747257321774336,-0.04004280712936461,-0.5231485990209552,0.2886161831140664,-0.061275148485918356,-0.039408568676505426,-0.5159093520706204,0.14169827222899845,0.6891111223661154,-0.23430528664513703,1,0.3039384503554731,-1.228705595899121,0,0,0,1,1,0,0,0,-0.7513396469481112,0.013545526554527398
2672,0.2372959337184901,-2.244524421450026,-2.3391432584778626,0,0.26769732041613115,-2.3559335684877643,-0.574171959203823,0.3375885165695462,0.18821225860525662,-0.547072327863342,0.20736751666775846,0.9867077502509906,1.1521331423778725,1.4344477593942115,-0.6733512242156462,-6.078552006118294,-4.043751955382532,-4.241050452538733,-2.2259905671157365,-8.929488786472094,-2.1287964229786915,-5.961214524517792,0,-0.8803292959881306,-1.284222442726032,0,1,0,0,0,0,1,0,1.0333562740601334,2.574652172430653
2673,-0.7329807730415588,0.336388019924556,0.41641159554265367,1,-1.017496578795537,0.08034639866375595,-0.574171959203823,0.4456377209451102,-0.5317799868372431,-0.547072327863342,-0.31626866448778895,0.0010337922900049042,0.3262926169992917,1.2202759452622953,-0.5347026471128545,-0.09934746999328153,-0.2708791909541608,0.47658253986797855,0.4460113313922588,0.4707050567414725,-0.8325589521200805,-0.5091969300630247,0,-0.9714268149376386,-0.6275921509456708,0,0,0,1,0,0,1,0,0.5765254049182797,0.43036127962854986
2674,-0.7329807730415588,0.336388019924556,0.41641159554265367,1,-1.073092045222053,0.07676411292117488,-0.574171959203823,0.3375885165695462,-0.5317799868372431,-0.547072327863342,0.10264028043664901,-0.10272136117957252,0.22306255132696928,1.1543769255293983,-0.46537835856145865,0.7678654016584375,0.614115655022864,0.6731505812182583,0.3124112364668595,0.4707050567414725,0.09735053784370602,0.7965383761719412,0,-0.9631452223058651,-0.6275921509456708,0,0,0,1,0,0,1,0,0.6322944626984017,0.369084927131476
2675,-0.7329807730415588,0.336388019924556,0.41641159554265367,1,-1.021106674017905,0.08848795716894887,-0.574171959203823,0.3375885165695462,-0.5317799868372431,-0.547072327863342,0.31209475289886796,0.05291136902479362,0.2918825951085176,1.195563812862459,-0.5115945509290559,0.47118731398811275,0.614115655022864,0.6731505812182583,0.4460113313922588,0.4707050567414725,0.12552961329715348,0.9110765609293938,0,-0.9631452223058651,-0.6275921509456708,0,0,0,1,0,0,1,0,0.5812850162623764,0.4140562564611806
2676,-0.7329807730415588,0.336388019924556,0.5082634240100042,1,0.23989958720274493,0.8951535738826604,1.1577565734765611,0.2295393121939822,-0.5060659780714396,0.855329800529374,-0.6304503731811174,-0.4658643983230935,-0.6371879959423855,0.775457562065239,-0.627135031848049,-0.14499025271179414,-0.3174578670582158,-0.3096896255331407,0.4460113313922588,0.4707050567414725,0.6891111223661154,-0.005228917130231664,1,1.0989713430057246,0.732570596313649,0,0,0,1,1,0,0,0,-0.5816079473726641,-0.3460456478064932
2677,-0.24784241966153436,0.336388019924556,0.6001152524773548,0,1.5128191626578495,1.6601344110485254,0.724774440306465,-1.3911987534394783,-0.5060659780714396,0.855329800529374,-0.8399048456433363,-1.0883953191405582,-1.256568389976321,-1.407447466586983,-0.6040269356642504,0.10604505224002007,0.2880649222944871,-0.039408568676505426,-0.7029494849661785,0.14169827222899845,-0.1280820657838787,0.9110765609293938,1,-0.5573471833489659,0.8704055263666691,0,0,0,1,1,0,0,0,0.19375763133308876,-0.42899582648594053
2678,-0.7329807730415588,0.336388019924556,0.6001152524773548,0,0.036290216653506575,0.1256134639537208,0.291792307136369,0.3375885165695462,-0.5060659780714396,0.15412873633301596,-0.5257231369500078,-0.5177419750578823,-0.25867775514386937,0.9402051113974821,-0.6617971761237469,-3.7964128701927167,-2.8792850527811824,-0.5553996772209894,-0.8899896178617389,-4.229391864865311,-0.719842650306288,-3.67045082936873,1,0.9333394903702555,0.1209280942033708,0,0,0,1,1,0,0,0,-0.49374203398222194,-0.2710004782826109
